    pmRA(mas/yr)      pmDec      errpmRA      errpmDec      Distance(kpc)      PositionAngle(°)  
      0.28025601     -0.61259831     0.175839     0.101652       3.3783791      -154.23820
      0.28073174     -0.64371292   0.00474529     0.119045       2.9440417      -148.02341
      0.27123391     -0.67345569     0.214780     0.130251       3.1987759      -144.61021
      0.26300518     -0.66566365     0.285205   0.00385980       3.2169420      -149.14023
      0.30605027     -0.64690398     0.105046     0.176605       3.3848457      -151.15513
      0.34989078     -0.64786718     0.175796    0.0102195       3.5945293      -156.65685
      0.25494228     -0.68839130    0.0503362    0.0640664       4.4936028      -155.17904
      0.29474080     -0.65576438    0.0937993    0.0238736       3.4802471      -160.63438
      0.30670114     -0.63052346    0.0157776    0.0440462       3.6528706      -162.18666
      0.29890235     -0.64278395    0.0174315    0.0968295       4.3211965      -165.16624
      0.33937969     -0.63956383     0.206667     0.134037       4.5230162      -162.66460
      0.31012009     -0.62638389     0.121623     0.111643       4.0065920      -164.04964
      0.27160167     -0.64363569    0.0801866    0.0394344       4.3318242      -160.38293
      0.26940248     -0.63819616     0.200972    0.0414828       4.4435113      -163.38233
      0.31195691     -0.63224411     0.226956     0.174206       4.5596574      -166.13108
      0.31436206     -0.61980022     0.141894    0.0287581       4.4576937      -175.67660
      0.32772339     -0.59622414     0.326578    0.0250630       4.4461930      -178.94156
      0.28796489     -0.62387582     0.169889     0.117109       4.2504748      -171.15090
      0.28976527     -0.59831951     0.435650    0.0303858       3.9843236      -167.86037
      0.30717265     -0.59234765     0.212559    0.0662042       3.7053746      -169.73827
      0.29316874     -0.61456089    0.0257809    0.0432595       3.3764642      -165.15668
      0.29328630     -0.61132498     0.205533     0.325230       3.6553546      -174.21529
      0.34253550     -0.60341200    0.0358153    0.0705267       3.5460733       176.88654
      0.33738107     -0.58717296     0.283189    0.0461433       3.4448919       175.32224
      0.35074582     -0.57558812    0.0421398     0.247495       3.1194945       176.60741
      0.35550266     -0.60118758   0.00476376     0.108586       3.0190356       179.85238
      0.31718620     -0.62983721    0.0115613     0.101043       3.1338869      -176.89709
      0.33761977     -0.60284363     0.262984    0.0296678       3.3805180       171.25108
      0.33396693     -0.60600444     0.108082    0.0507632       3.0705381       168.92462
      0.34372225     -0.62736631    0.0778190     0.158281       2.4235826       170.31749
      0.33644617     -0.60027534     0.352615   0.00366560       2.6910882       172.76960
      0.33421555     -0.60292761     0.303146    0.0948197       2.6946368       168.79063
      0.34534134     -0.59955372    0.0783093   0.00215166       2.6814251       167.18657
      0.33454571     -0.59118666    0.0518205   0.00661362       2.7646938       169.17598
      0.39004062     -0.57569816    0.0818163    0.0216851       3.1546383       164.50658
      0.36886432     -0.57901856    0.0583207     0.125976       3.7351555       171.78931
      0.37330012     -0.57198054     0.160534     0.107249       3.4396411       165.89172
      0.35440715     -0.60122536     0.171714    0.0827041       3.8043730       165.68629
      0.34539706     -0.59326627     0.280532     0.115423       4.0451726       170.23658
      0.33985612     -0.61754922    0.0273959    0.0144524       4.0478375       170.13453
      0.35122841     -0.60394635     0.143752     0.143231       3.6365837       167.86404
      0.35226587     -0.59877365     0.188382     0.128398       3.2019609       171.18948
      0.30190011     -0.63435843     0.127168    0.0363888       3.5080600      -174.82238
      0.33009943     -0.60122090    0.0155211    0.0931536       3.8221963      -178.44064
      0.34094080     -0.60417129     0.135626    0.0334419       4.1248132      -179.53094
      0.33071387     -0.61697171    0.0911677    0.0622477       4.3472823       175.31501
      0.33882971     -0.61060080    0.0207588    0.0642116       4.3049590       173.73915
      0.35265008     -0.58575093     0.121403     0.126905       4.3683233       170.73353
      0.35072971     -0.56983818    0.0388958     0.100933       4.5575966       166.21685
      0.34951727     -0.57656838     0.150425    0.0842647       4.2655176       172.30383
      0.36699653     -0.55661981     0.242225    0.0985071       4.6147018       164.21699
      0.35936456     -0.55764880    0.0980750     0.119604       4.3197404       162.86645
      0.36852278     -0.55675917    0.0782910     0.174455       4.3083957       161.63767
      0.35485469     -0.56850665    0.0950265     0.165375       3.5330335       161.52740
      0.35187175     -0.55671820     0.106157    0.0278840       3.6289357       160.15340
      0.36816706     -0.53582259    0.0430848    0.0737462       3.9534501       162.51324
      0.35831610     -0.55322410    0.0785823    0.0949244       3.7281442       159.72716
      0.35136011     -0.56451352     0.245007     0.139382       4.0752555       169.02443
      0.34456756     -0.56161306    0.0478425    0.0910706       4.1332157       170.16040
      0.38592804     -0.54122714     0.178232    0.0795281       3.7076349       164.83785
      0.33744952     -0.58722373    0.0613599    0.0717137       3.5738076       176.34716
      0.32318754     -0.59892757    0.0593498     0.279787       3.6249376       172.08272
      0.34180150     -0.57545186     0.210184    0.0227014       3.3024018       177.15716
      0.31604665     -0.56426820    0.0689735     0.120010       4.1553720       171.67124
      0.37629647     -0.55822829    0.0177869  0.000408392       4.1117441       175.82599
      0.33937853     -0.57030535     0.218019    0.0847330       4.2290735       178.32075
      0.31481328     -0.56502426    0.0410777    0.0409482       4.0914666      -173.16681
      0.30827209     -0.58298927     0.256590    0.0415555       4.0402392      -174.92918
      0.33260397     -0.58029218    0.0422280    0.0698729       4.2771322      -178.32661
      0.31075858     -0.58235272   0.00982652    0.0252510       4.3853890      -167.46641
      0.30448893     -0.55183881     0.227132     0.168330       4.4823381      -171.88931
      0.28107540     -0.58932943   0.00306897    0.0469259       4.6462840      -160.46739
      0.23281548     -0.63441085    0.0522814     0.118296       5.2086975      -152.69389
      0.20010614     -0.63244387     0.107560     0.184725       5.3008354      -146.08496
      0.23265122     -0.62371940     0.192307     0.171235       4.4992241      -155.08064
      0.26879813     -0.60833635     0.248209    0.0255801       4.5174258      -154.85003
      0.24732757     -0.62197317    0.0117827     0.109060       4.4654844      -152.40569
      0.28962773     -0.60885290     0.167100    0.0618153       4.1749686      -162.07144
      0.26501603     -0.62793587     0.101449    0.0282419       3.8218667      -154.22999
      0.31489152     -0.58433579    0.0582323    0.0425909       3.6435349      -160.67123
      0.26418656     -0.60148281     0.153228    0.0877067       3.9731775      -161.64048
      0.25061164     -0.65267986    0.0804488    0.0434083       4.8059682      -150.90423
      0.52068028     -0.53695980     0.220771    0.0362625       3.5854109      -150.07104
      0.27916576     -0.65410036    0.0758547     0.119589       4.6997877      -142.58902
      0.27459654     -0.66145093    0.0212491   0.00415856       4.3837910      -143.24712
      0.24032722     -0.64131858     0.115233    0.0852091       4.6685838      -134.54094
      0.21340570     -0.62898699     0.328954    0.0334982       4.4461313      -144.29245
      0.17138443     -0.65903152    0.0634508     0.327230       5.4815625      -139.01206
      0.22498959     -0.62632725     0.144484     0.112151       5.1474321      -139.54929
      0.20485146     -0.65102870    0.0507768    0.0314688       5.6156720      -144.72865
      0.19777335     -0.66722257    0.0138700   0.00162959       5.6502909      -142.48408
      0.25164354     -0.67965609    0.0394130     0.103109       5.4365824      -147.76441
      0.25431412     -0.80530958    0.0220142     0.120989       4.7698744      -144.48599
      0.36763781     -0.83418905    0.0351363     0.203755       5.2080162      -147.20849
      0.31776530     -0.89577499    0.0788319     0.117944       5.0944586      -127.19580
      0.27374862     -0.82824724   0.00261297    0.0543217       4.6666412      -142.31310
      0.37006952     -0.90790949    0.0511103     0.178823       5.1045542      -139.81636
      0.33865463     -0.90846052     0.145081     0.244072       6.0179403      -143.68332
      0.30388500     -0.83081889    0.0699556    0.0779653       5.2681145      -138.19081
      0.21655930     -0.82958035     0.165042    0.0439170       6.0120699      -138.34154
      0.21994460     -0.73095770    0.0764857     0.136103       5.1792079      -126.62272
      0.25355242     -0.73515812    0.0984745     0.125495       5.2273031      -136.72949
      0.23896993     -0.73234667     0.203962    0.0377022       5.2356861      -145.77291
      0.19759622     -0.69539242    0.0170670    0.0956367       5.7001383      -143.10827
      0.24651300     -0.68723040     0.233594     0.172698       4.2012183      -127.93842
      0.28393283     -0.66707816     0.144251    0.0797758       3.7281298      -133.88746
      0.26821681     -0.67798617     0.471767    0.0848412       4.1644296      -134.81793
      0.25917288     -0.69174414     0.159179    0.0303230       4.3179096      -136.60521
      0.21883689     -0.73652920     0.222342     0.372399       4.3873897      -123.70256
